Date Scraped,Job Title,Company Name,Location,Salary Range,Date Posted,Applicants,Job Level,Industry,Description,Recruiter Name,Recruiter Position,Job Link
2024-04-16,Data Analyst,Robert Half,"Los Angeles County, CA",NA,5 days ago,Over 200 applicants,Mid-Senior level,Health and Human Services,"The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.  ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with dataCompile and analyze data related to business' issuesDevelop clear visualizations to convey complicated data in a straightforward fashionQualificationsBachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience5+ years' Data Analysis experienceHealthcare industryProficient in SQLRelational DatabasesSSRSPower BI or Tableau",Reid Gormly,Practice Director at Robert Half Technology,https://www.linkedin.com/jobs/search/?currentJobId=3891223965&keywords=data%20analyst&location=united%20states
2024-04-16,Data Analyst,InfoVision Inc.,"South Dakota, United States",NA,5 days ago,Over 200 applicants,Entry level,Telecommunications,"Data AnalystDakota Dunes, SDEntry Level SQL, Run SQL The queries. Client is using ThoughtspotUnderstanding of Dashbord and Proficient in Microsoft Office and excel Please share your profile to Lokesh.Kumar@infovision.com or reach me on 619 771 1188.",Lokesh Kumar,Senior Consultant - Resource Development,https://www.linkedin.com/jobs/search/?currentJobId=3891069941&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3889924696&keywords=data%20analyst&location=united%20states
2024-04-16,Data Analyst,HRUCKUS,"Washington, DC","$100,000.00/yr - $107,000.00/yr",1 day ago,Over 200 applicants,Mid-Senior level,Government Relations Services,"Veteran Firm Seeking a Data Analyst for Onsite Assignment in Washington, DCMy name is Stephen Hrutka, and I lead a Veteran-owned consulting firm in Washington, DC, focused on strategic sourcing, supply chain, and IT Staffing.We want to fill a Data Analyst role for the DME - Deputy Mayor for Education in the DC Government.The ideal candidate has 10+ years of experience as an SME in complex enterprise-level projects, 10+ years of experience analyzing info and statistical data to prepare reports and studies for professional use, and experience working with education and workforce data.If you’re interested, I'll gladly provide more details about the role and further discuss your qualifications.Thanks,Stephen M HrutkaPrincipal Consultantwww.hruckus.comExecutive Summary: HRUCKUS is looking to hire a Data Analyst resource to provide data analysis and management support. The Data Analyst must have at least 10 years of overall experience.Position Description: The role of the Data Analyst is to provide data analysis support for the Office of Education Through Employment Pathways, which is located within the Office of the Deputy Mayor for Education. This is a highly skilled position requiring familiarity with educational data and policies.The position will require the resources to produce data analysis, focusing on education and workforce-related data sets, and to produce public-facing write-ups of the data analysis that share key data insights in accessible language for the public. The Data Analyst shall have knowledge and expertise with R and Tableau. The role will involve working closely across education and workforce agency teams. The ETEP Data Analyst should possess solid written and verbal communication skills and be able to address both business and technical audiences.Duties:Analyzes information and statistical data to prepare reports and studies for use by professionalsCreates charts and graphics to present statistical analysis in an easily digestible format for a non-technical audienceCreate public-facing written reports to present analytic findings to the public in an accessible languagePlans, organizes, and conducts research focused on education and workforce-related topicsPosition Responsibilities:Provides assessments of technical and operational practices based on leading industry standards specific to the requested technology.Plans, organizes, and conducts research in various areas, such as new or existing products, science, social science, law, or business, supporting an IT initiative.Searches sources such as reference works, literature, documents, newspapers, statistical records, and other sources of information. May use the Internet, Intranet, magazines, periodicals, journals, and other media to perform research.Analyzes information and statistical data to prepare reports and studies for use by professionals.Minimum Education/Certification Requirements:Master’s Degree in Data Analytics or related field or equivalent experienceExperience working in R requiredExperience in working with business stakeholders to support their data needsExperience presenting technical information to non-technical audiencesExperience working with education and workforce-related data preferredSkill | Required/ Desired | YearsExperience analyzing info and statistical data to prepare reports and studies for professional us | Required | 10Data analysis using R | Required | 10Experience working with education and workforce data | Required | 10MS Excel | Required | 10Strong communication skills - must be able to communicate (written/oral) complex data concepts to non-technical stakeholders-incl. public | Required | 10Experience planning, organizing, and conducting research in various areas | Required | 106-10 yrs. as SME in complex enterprise-level projects | Required | 10Master’s degree in Data analysis or related field or equivalent experience | Required",Clinton Niñofranco,Recruiter at HRUCKUS,https://www.linkedin.com/jobs/search/?currentJobId=3900073395&keywords=data%20analyst&location=united%20states
2024-04-16,Business Intelligence Analyst,BIGO,"Los Angeles, CA",NA,4 days ago,Over 200 applicants,Mid-Senior level,"Software Development, Technology, Information and Internet, and Entertainment Providers","Location: 10250 Constellation Blvd., Century City, Los Angeles, US (3 days in the office-hybrid)About This RoleBIGO LIVE is seeking a talented, curious Business Intelligence Analyst who thrives at the intersection of data, product, engineering, and operations. The team is data-driven and results focused. The ideal candidate will have a strong technical, analytical, and operations background – with a hunger to make our platform grow. This position is full-time and is located at our Los Angeles office.ResponsibilitiesIndependently own internal team data using SQL, Python, Excel and provide ongoing reportingCreate and manage data pipelines in Excel, SQL or Python to aggregate data for different operations teamBuild, maintain and provide data for the internal operations teams, interact with internal users to establish and clarify requirements in order to develop report specificationsEnsure the KPI & metrics are aligned across the different business functions in the operations teamAdvise leaders and support decisions for launches of in-app initiativesUnderstand ecosystems, behaviors, and long-term trends of live-stream contentQualifications:BA or BS degree in a quantitative field: data science, finance, information systems, mathematics, statistics or similarAt least 3 years analyst experience (combination of techincal and practical experience i.e. finding insights and presenting to leaders), preferred 5Experience using SQL, Excel(spreadsheets), and at least one scripting language such as Python, R, javascript, etc.Proficient in converting data sets into actionable business insightsExperience presenting reports and analyses to a non-technical audienceExperience with navigating ambiguity through data-driven decision making and adaptable to fast paced environmentGreat communication and team-work skillsBenefits: Competitive pay package that includes a base salary and performance-related bonus.Generous paid time off starting at 4 weeks + 10 sick days and 9 Holidays per year.Free medical, dental, and vision insurance401kFree gym membership",Winko Lin,HRBP,https://www.linkedin.com/jobs/search/?currentJobId=3891822840&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3897737894&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3873875433&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3891067775&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3899544930&keywords=data%20analyst&location=united%20states
2024-04-16,Client Data Analyst I,Mosaic North America,United States,"$60,000.00/yr - $70,000.00/yr",1 day ago,Over 200 applicants,Associate,"Advertising Services, Technology, Information and Media, and Marketing Services","Mosaic is a leading North American Integrated Agency, specialized in connecting with consumers through Experiential Marketing, Sales & Merchandising, and Shopper Marketing. At Mosaic, we are never satisfied with the status quo and are in constant search for new ideas and new ways to help our clients build their brands amidst the evolving dynamics of empowered consumers and leveraging new technologies.The Client Data Analyst I, Geo-Marketing Analytics position is responsible for measuring and analyzing sales key performance initiatives (KPIs) and creating solutions to communicate these insights to our clients and teams. The analyst will leverage business and market relevant information to make data-driven decisions that allow Mosaic to achieve its sales and marketing objectives and quickly adapt tactics. The analyst will play a key role in evolving and growing the data-driven discipline around network optimization and spatial analytics within our team and contribute to our shared success.The Incumbent(s) in this position should exhibit the following values:People Minded – Must show dignity and respect to all peopleIntegrity – Must exemplify the highest degree of ethical behaviorResults Oriented – Must show passion, pride and commitment to succeedTrust – Must be honest, sincere and confidentTeamwork – Must build trusting relationshipsInnovation – Must progress through a combination of creativity, common sense and visionBalance – Must maintain an optimistic attitude and keep perspective on what is important in lifeResponsibilities:Collect, inspect, cleanse, transform, model and diagram of complex data setsDaily use of various analytical software toolsResponsible for territory and route optimization and providing support for new projects and daily operations through the collection, inspection, transformation, and modeling of complex spatial data setsInterpret data, formulate reports and make market optimization recommendations to the teamDesign new operations methods to measure pre/post execution standards evaluating route efficiencies and field impacts / Innovation of Acosta/Mosaic optimization capabilities through research, training, and developmentProvides graphics, maps, and metrics to be included in RFP responses and support to the Operational teams with reports and metrics required to be submitted to clientsAssists analytics leadership in program planning to ensure route balance and proper execution of field operationsMinimum Qualifications:A Bachelor’s degree in Marketing, Statistics, Computer Services, Geography or related quantitative field, or equivalent practical experience1-3 years of relevant professional experienceIntermediate Microsoft Excel skills including formulas, pivot tables and V-lookupIntermediate knowledge of data cleansing and data transformation using PythonKnowledge of GIS or spatial analytics, for example ArcGIS, Carto or QGISMeet tight deadlines, prioritize workloads and achieve results in a fast-paced, dynamic, environmentProven ability to timely complete projects and achieves results in ambiguous work environmentPreferred Qualifications:Excellent communication skills, with the ability to interact comfortably with peers and leadership both internally and externallyBackground in business, data analytics, spatial analytics (GIS), or operations researchStrong analytical and critical thinking with the ability to disseminate insight from large datasetsPrior experience in marketing or business consultingDevelop understanding of all areas phases of Mosaic business to find new opportunities for measurement DISCLAIMER:Mosaic North America is an Equal Opportunity EmployerThe above statements are intended to describe the general nature and level of work being performed by people assigned to this classification. They are not intended to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel so classified. Mosaic reserves the right to modify all or part of any job descriptions at its discretion in order to meet and or exceed the needs of the business.We are committed to providing accommodations for persons with disabilities. If you require accommodation, we will work with you to meet your needs, to the extent required by law.Please note that Mosaic does not make any formal job offers to candidates via social media or text messages. Mosaic does not in any way require applicants to give money to get a job. If you are interested in working with us, strongly encourage you to visit our job opportunities page at http://www.mosaicjobs.com/",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3876465571&keywords=data%20analyst&location=united%20states
2024-04-16,Data Analyst,"LanceSoft, Inc.","Richmond, VA",NA,7 hours ago,Over 200 applicants,Mid-Senior level,Banking,"Candidate Requirements/Must Have Skills:Experience working in AWS environment (S3, Snowflake, EC2, APIs)Skilled in coding languages (Python, SQL, Spark)Ability to thrive in a fast paced, evolving work environment Experience with BI tools like Tableau, QuicksightPrevious experience building and executing tools to monitor and report on data quality.Excellent communication skills (written and verbal)Having a sense of ownership and craftsmanship around the code base Open to learning about new technologies and sharing your knowledge with othersResponsibilities:Communicating with stakeholders to understand data content and business requirements.Build well-managed data solutions, tools, and capabilities to enable self-service frameworks for data consumers Partner with the business to provide consultancy and translate the business needs to design and develop tools, techniques, metrics, and dashboards for insights and data visualization Troubleshooting, debugging, maintaining, and improving existing reporting solutions.Demonstrate ability to explore and quickly grasp new technologies to progress varied initiatives.Drive analysis that provides meaningful insights on business strategiesDrive an understanding and adherence to the principles of data quality management including metadata, lineage, and business definitions Build and execute tools to monitor and report on data quality.",Lakshmi Naidu,Recruitment Manager (Hiring for both USA and Canada),https://www.linkedin.com/jobs/search/?currentJobId=3899534432&keywords=data%20analyst&location=united%20states
2024-04-16,"Senior Data Analyst, Customer Analytics",Bergdorf Goodman,United States,"$95,000.00/yr - $105,000.00/yr",3 hours ago,Over 200 applicants,Associate,"Retail Apparel and Fashion, Retail Luxury Goods and Jewelry, and Retail","The Senior Data Analyst, Customer Analytics position will provide data driven insights and analyses related to customer assortment preferences for Bergdorf Goodman.This position will partner closely with cross functional teams across Merchandising, Marketing, Stores, eComm and Analytics to develop insights aimed at optimizing revenue and sell-through both overall and for key customer segments.Knowledge/Skills/Abilities:Extract meaningful insights that inform business strategies and enhance the customer experience.Understanding of predictive modeling techniques.Effective prioritization and collaboration across teams, managing tight timelines with attention to detail.Demonstrated ability to build strong working relationships with business leads and internal partners.Ensure accuracy in data analysis by reviewing and validating datasets, identifying anomalies, and conducting thorough quality checks on your own work.Preferred experience in remote work environments, demonstrating the ability to work autonomously and taking initiative.Excellent verbal and written communication skills. Ability to effectively present analytics data to business users.Requirements: Bachelor's degree, preferably in a quantitative or technical subject such as in Marketing, Finance, Economics, Mathematics, Engineering, or Computer Science.3+ years of experience in as a Data/BI Analyst or Data Scientist.3+ years of expertise in intermediate to advanced SQL, including joining multiple tables, writing subqueries, and using functions such as CASE, WINDOW, JOIN, GROUP BY, HAVING, and CTE.2+ years of experience in developing Tableau dashboards.Python experience to complement data analysis tasks, and to automate processes that facilitate data manipulation and visualization workflows.Note: This role requires a self-driven individual comfortable with independent work in a remote setting, capable of making decisions, independent problem-solving, and effective task management without constant supervision.",Victoria McDonald,"Talent Acquisition Manager - Brand Creative, Merchandising, eCommerce at Neiman Marcus Group",https://www.linkedin.com/jobs/search/?currentJobId=3794098010&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3897741574&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3764337410&keywords=data%20analyst&location=united%20states
2024-04-16,Data Analyst,Amtec Inc.,"Orlando, FL",NA,5 hours ago,Over 200 applicants,Associate,"Utilities, Electric Power Transmission, Control, and Distribution, and Government Relations Services","Responsible for performing routine and ad-hoc analysis to identify actionable business insights, and performance gaps and perform root cause analysis.The Data Analyst will perform in-depth research across a variety of data sources to determine current performance and identify trends and improvement opportunities. Collaborate with leadership and functional business owners as well as other personnel to understand friction points in data that cause unnecessary effort, and recommend gap closure initiatives to policy, process, and system.Primary Functions:Participate in the creation, validation, and implementation of statistical models.Participate in the improvement of the performance of these models over time to ensure accuracy, statistical confidence, and business goal alignment;Identify trends and actionable insights to inform and enable qualitative and quantitative data-driven decisions across the organization;Participate in the recommendation, promotion, and auditing of best practices related to data usage, reporting standards, dashboard formats, visualization style, and analysis methods;Participate in communicating the significance of statistical findings using business acumen and vernacular common to the utility industry;Participate in discussions with stakeholders regarding data, analyses, visualizations, conclusions and recommendations in a manner that influences decisions and outcomes;Participate in deep data analysis, research, and studies relative to business discovery use cases;Collaborate with I.T. and external consultants in decisions related to data modeling, dimensionality, data granularity, fit-for-use architecture, and overall data governance;Participate in performing data mining for new business insights; interpret data; draw conclusions; communicate findings to relevant stakeholders;Develop a strong understanding of client's data sources, relationships, and best practice usage;Lead/participate in troubleshooting and debugging efforts;Prepare and present visualizations, dashboards, and reporting;Update data visualizations and dashboards;Identify and escalate data anomalies that might affect accuracy;Verify information integrity of reports, dashboards, and analysis;Generate scheduled and ad hoc reports;Generate documentation related to ""reporting and analysis"" development, implementation, and support;Participation in deep data profiling efforts to gain an understanding of the raw data available for analysis.Participation in data mining efforts as part of a data science or machine learning exercise to identify themes and trends for further analysis;Participation in identifying trends, drawing conclusions, and summarizing results derived from data analysis to produce business-relevant and actionable conclusions;Participation in transforming information into actionable insights;Perform routine research and analysis to identify data trends, anomalies, and actionable insights that are applicable to the client;Perform other duties as assigned.SkillsTechnical Requirements:Working knowledge of all, but not limited to, the following:Processes for leveraging data from data warehousing/data mart / data lake environments;Visualization Development - Generate analysis through data visualizations from multiple data sets using standard best-in-class analytics software;Query complex data structures and derive information for reporting, visualizations, and statistical analysis;Requirements gathering and analysis;Basic Analytics - Perform basic data analysis to include data profiling, data quality, joining of data tables, graphing, basic trend analysis, data segmentation;Ad Hoc Query Development - Quickly develop, test, and provide ad hoc (one-time) information based on a business request leveraging internal or external data and using standard querying toolsets;Report Development - Create reports from multiple data sets using standard best-in-class reporting software;SQL - basic query and data manipulation skills including selects, inserts, updates, table joins, and grouping;Visualization (Qlik, PowerBI, Cognos, Tableau) - advanced skills in a best-in-class data visualization tool to include data preparation, rationalization of visualization type, standard charting (time series, Pareto, bar, area, multi-axis, geospatial, scatter plots, etc.), filtering, drill-downs, drill-throughs, navigation, dashboard creation, deep understanding of user interface and effective presentation;Excel - advanced skills including graphing, Pivot Tables, VLOOKUP, and multi-sheet references;Experience working with a best-in-class DBMS (Oracle, SQL Server, etc.) to extract and transform data for reporting, analysis, or data science;Familiarity with all, but not limited to, the following:Familiar with a data warehouse / data mart OLAP environment leveraging data in star schemas, snowflake schemas, and similar data structures;Familiar with data modeling in the context of transforming data from an OLTP system to an OLAP or other data warehouse related structure.Familiar with the importance of how data is modeled to support the needs of a data reporting and analysis environment;Familiarity with generally accepted data and information privacy standards (GDPR, PCI, PII, HIPAA, etc.);Familiarity with leveraging large data sets for data science, machine learning, and related analysis;Dashboard Development - Gather requirements, identify metrics and goals, leverage data sources, select appropriate dashboard objects, and implement a dashboard using a best-in-class tool;Project Management - Facilitate, create, implement, and manage a project or projects using MS Project or a similar project tracking tool; ability to define, document, and communicate a project charter, resource assignments, risks, issues, and status over the course of a project;Query Optimization – ability create/modify SQL or other query code to ensure request has minimal impact on the target database and executes in the most efficient manner possible;Knowledge / application of related industry, organizational, and departmental policies, practices and procedures, legal guidelines, ordinances and laws;Predictive Model Development - Leverage historic internal and external data to generate predictive business models forecasting trends and providing insights with relevant statistical confidence measures and using appropriate statistical methods;Process flow documentation;Related industry, organizational and departmental policies, practices and procedures; legal guidelines, ordinances and laws.Ability to:Ability to apply data quality assurance and troubleshooting to data profiling, analysis, and reporting;Ability to apply appropriate data cleansing and transformation techniques to prepare data for reporting and analysis;Demonstrate strong analytical ability to identify appropriate analysis, data anomalies, trends, etc.;Advanced presentation skills leveraging appropriate software, adapting to the audience, and excellent written and grammatical skills;Work with minimal supervision; self-directed; seeks assistance when needed; Excellent written and verbal communication skills;Use advanced Microsoft Office Suite (Excel, PowerPoint, Word, Outlook, etc.) and standard office equipment (telephone, computer, copier, etc.);Make arithmetic computations using whole numbers, fractions and decimals, rates, ratios, and percentages;Strong attention to detail; MS Access - advanced skills including relational table joins, data transformation through joins, filtering, updates, and summarization, reporting (preferred);Reporting (Cognos, OBIEE, Crystal) - advanced skills in standard columnar reporting, requirements gathering, data preparation requirements, report creation, testing, scheduling, and deployment. (preferred)ExperienceBachelor’s degree in Data Science, Statistics, Applied Math, Computer Science, Business, or related field of study from an accredited college or university ANDMinimum of three (3) years of experience in data analytics, or working in a data analyst environment.EducationBachelor’s degree in Data Science, Statistics, Applied Math, Computer Science, Business, or related field of study from an accredited college or university ANDMinimum of three (3) years of experience in data analytics, or working in a data analyst environment.",Melody P.,Staffing Specialist,https://www.linkedin.com/jobs/search/?currentJobId=3899575755&keywords=data%20analyst&location=united%20states
2024-04-16,Data Analyst (Remote),Progressive Leasing,United States,NA,1 day ago,Over 200 applicants,Entry level,Financial Services,"Progressive Leasing is a leading provider of in-store and e-commerce lease-to-own solutions. As an almost 20+ year old FinTech company that has gone from start-up to industry leader, we know how to innovate, simplify, and value all people. We are a company founded on our grit and we are constantly looking to the future. As an ever-evolving group of entrepreneurs and technologists, we strive to do the right thing period in all aspects of our work. We are a subsidiary of PROG Holdings (NYSE: PRG), an exciting FinTech holding company, with three business segments including Progressive, Vive Financial, and Four, a Buy Now Pay Later (BNPL) platform.We’re looking for a Data Analyst (Remote) to join our amazing team and help to further Progressive Leasing’s vision!This role is a work from home position and can be performed remotely anywhere in the continental US or in our corporate location in Utah. Employee Value Proposition (EVP): PROG is dedicated to providing people with opportunity; opportunity for inclusive collaboration, opportunity for innovation, and opportunity for development.WE ARE: A team building Data Science and Machine learning solutions that transform the way retailers and consumers do business!YOU ARE: As a Data Analyst, you draw business insights from data through complex analysis, mining, and visualization. At Progressive Leasing, you will learn to understand the nuances of our business and ensure that we capture, mine, and act on data related to our customers, our stores, and our operational and financial performance to drive business impact. You will leverage strong technical skills and creative thinking to solve problems and make quantitative decisions. You’ll work with cutting edge tools and products at the intersection of technology and business, and Big Data will become a way of life for you. Most importantly, you’ll allow us to get unique and valuable insights that go beyond the obvious and help us achieve extraordinary results.Your Day-to-dayCreate interactive data visualizations that allow the business leaders to react quickly to performance and market trends and make data-driven decisionsBuild and run models to determine optimal resource allocationAnalyze transaction patterns to prevent fraudExtract usable information from unstructured data using advanced data mining techniquesYou’ll BringA Bachelor’s degree in a technical field (Math, Statistics, Physics, Computer Science, Engineering, etc.) Experience with data mining and visualization tools such R, Python, Tableau, and Power BI as well as querying languages (SQL, etc.)Advanced knowledge and experience with querying languages (SQL, etc.)Strong quantitative analytical abilitiesTrack record of achieving business results through creative problem solving and careful implementationWe OfferCompetitive CompensationFull Health Benefits; Medical/Dental/Vision/Life Insurance + Paid Parental LeaveCompany Matched 401kPaid Time Off + Paid Holidays + Paid Volunteer HoursDiversity Alliance Resource GroupsEmployee Stock Purchase ProgramTuition ReimbursementCharitable Gift MatchingJob required equipment and servicesProgressive Leasing welcomes and encourages diversity in the workplace. We do not discriminate in any aspect of employment on the basis of race, color, religion, national origin, ancestry, gender, sexual orientation, gender identity and/or expression, age, veteran status, disability, or any other characteristic protected by federal, state, or local employment discrimination laws where Progressive Leasing does business.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3901829077&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3899511988&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3863649538&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3889663563&keywords=data%20analyst&location=united%20states
2024-04-16,Data Analyst,Aegistech,"Chicago, IL",$45.00/hr - $50.00/hr,8 hours ago,Over 200 applicants,Mid-Senior level,"Financial Services, Investment Banking, and Capital Markets","A Business / Data Analyst job is available with our client, a major Exchange, located in Chicago, IL. This is a contract, remote role.Please Note: Candidates MUST be Aegistech’s W2. DAY-TO-DAY RESPONSIBILITIES:Develop visually impactful and insightful data visualizations to communicate complex data trends and patterns.Collaborate with cross-functional teams to gather and aggregate data from various sources, ensuring data accuracy and completeness.Utilize advanced data testing and validation techniques to ensure the integrity of datasets.Design and implement interactive dashboards and reports for key stakeholders.Stay abreast of industry best practices in data visualization and implement innovative approaches to enhance data storytelling.Conduct thorough data analysis and interpretation to provide actionable insights.THE SKILLS YOU NEED TO GET THE ROLE:Proficient in data visualization tools such as Tableau, Power BI, or similar platforms.Strong data aggregation and testing skills with a keen attention to detail.Expertise in data analysis techniques and statistical methods.Solid understanding of database management / data transformation and SQL / M (Power Query).Experience in banking or finance is a plus, demonstrating an understanding of financial data.Excellent communication skills to convey complex data insights to non-technical stakeholders.Ability to work collaboratively in a fast-paced, dynamic environment.Bachelor's degree in a relevant field (e.g., Data Science, Computer Science, Statistics) or equivalent work experience.After you've applied, connect directly to the recruiter at linkedin.com/in/pspankaj",Pankaj Sharma,Technical Recruiter @ Aegistech | FinTech Specialist,https://www.linkedin.com/jobs/search/?currentJobId=3840358784&keywords=data%20analyst&location=united%20states
2024-04-16,Data Analyst 2 (VID 156485),NYS Office of General Services,"New York, NY","$84,156.00/yr - $106,454.00/yr",1 hour ago,44 applicants,Mid-Senior level,Government Administration,"Minimum QualificationsCurrent New York State employee with one year or more of permanent service as a Data Analyst 1 OR bachelor’s degree and three years of experience* in data visualization, and statistical models and data mining tools.Substitution: A master’s degree in data or computer science, informatics, economics, statistics, mathematics, or a related field, may substitute for one year of the specialized experience. A Ph.D. in the above fields may substitute for two years of the specialized experience. Preferred Qualifications: Experience in SQL querying and scripting languages (Python, R, etc.).  Proficient in data visualization tools (e.g., Tableau, Power BI).  Experience with complex datasets, including both structured and unstructured data.  Excellent communication and collaboration skills.  Strong problem-solving and analytical skills to identify and solve data-driven problems.  Ability to work independently and manage multiple projects simultaneously. Duties DescriptionThe Data Analyst 2 will work directly with the Office of Language Access (OLA) to provide data collection, analysis, and synopsis for a variety of projects and identify weaknesses in current reporting mechanisms and data measurements, while making recommendations for improvement.Duties may include but are not limited to: Collaborate with Data Analytics Office (DAO) staff to ensure the incorporation of established standards and protocols for enterprise data analysis.  Respond to internal and external stakeholders regarding language access related data requests.  Interpret, analyze, and conclude based on data mining from multiple sources, including data submitted by Language Access Coordinators, Census data, and contractors.  Develop and maintain databases and build dashboards for tracking language access information and performance.  Test for quality assurance on established data mining processes and document any deficiencies and findings.  Prepare OLA material for projects, proposals, and presentations, including tables, graphs, and data sheets.  Assess language access data structures to determine use in producing reliable and pertinent reporting.  Collect and process data utilizing published and unpublished materials and sources.  Develop and maintain queries/scripts to extract and manipulate data for analysis. Additional CommentsThe Office of General Services (OGS) is an equal opportunity employer, and we recognize that diversity in our workforce is critical to fulfilling our mission. We encourage applicants for all communities to apply.For a full version of OGS’s EEO/AA statement and benefits joining Team #OneOGS, please visit http://www.ogs.ny.gov/employment.NOTE ON TELECOMMUTING: Employees are required to apply and obtain approval through management to telecommute according to the agency’s Telecommuting Program Guidelines.This position is eligible for a $3,400 location pay.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3901584219&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3888316299&keywords=data%20analyst&location=united%20states
2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3902687532&keywords=data%20analyst&location=united%20states
2024-04-08,Business System Analyst,Amazech Solutions,"Arlington, TX",,1 hour ago,64 applicants,Mid-Senior level,Software Development,"Amazech Solutions is one of the fastest growing IT Solutions and Staffing companies in Dallas Fort Worth Metroplex. Established in 2007 at Frisco TX, we serve clients in DFW and across the nation. We are proud to be a trusted partner to various clients, and we are an employee-centric organization. We are looking for Business System Analyst position to work out of Arlington, TXQualifications: Ability to analyze data using SQL and Excel for reporting and data mining purposes. Ability to meet expected delivery dates and the tasks necessary to achieve objectives. Excellent computer skills and conversance in information technology issues Deadline oriented. Strong in the use of Microsoft Office software including strong ability to analyze data using Excel for reporting and data mining purposes. Strong people skills including the ability to interact with employees at all levels. Excellent writing and speaking skills. Experience Minimum of 4 years of prior analysis experience in an Information Technology environment required. Need strong experience in API integration, Writing User Stories Experience in auto finance industry and loan origination systems preferred. Experience in Agile development methodologies preferred. Experience in Data Modeling and Data Visualization",Banu Mani,Recruiter,https://www.linkedin.com/jobs/search/?currentJobId=3879688090&keywords=data%20analyst&location=united%20states
2024-04-08,Python analyst,Raas Infotek,"Albany, NY",,2 hours ago,28 applicants,Mid-Senior level,IT Services and IT Consulting,"Position: Python analystLocation: Albany, NY 12203- onsite- Only local candidateContractImplementation partner: HCL AmericaJob description:· Strong proficiency in Python programming language and related libraries such as NumPy, Pandas, and SciPy.· Experience with data analysis and statistical methods.· Familiarity with data visualization tools and libraries such as Matplotlib and Seaborn.· Knowledge of database systems such as SQL and experience with database design and management.· Experience with version control systems such as Git.· Strong problem-solving and analytical skills.· Excellent communication and collaboration skills, as the programmer will be working with cross-functional teams.· Knowledge of electronics and device engineering would be a plus but not always required.Responsibilities· Maintaining Python-based analysis tools and workflows for device analysis.· Collaborating with device team to design and implement analysis solutions for new devices or adding new features.· Providing technical expertise and guidance to other team members on Python programming for device analysis.· Build up a PFA database for device teamRitesh RawatRaas infotek corporation262 Chapman road, Suite 105A, Newark, DE-19702Phone: 302-286-9831 Ext: 142,Email: ritesh.rawat@raasinfotek.comWebsite: raasinfotek.com",Ritesh Rawat,"Technical recruiter (HCL America, Persistent system and Canada)",https://www.linkedin.com/jobs/search/?currentJobId=3888072631&keywords=data%20analyst&location=united%20states
2024-04-08,,,,,,,,,,,,https://www.linkedin.com/jobs/search/?currentJobId=3885174762&keywords=data%20analyst&location=united%20states
2024-04-08,,,,,,,,,,,,https://www.linkedin.com/jobs/search/?currentJobId=3853847926&keywords=data%20analyst&location=united%20states
